Order Date,ONDC Order ID,Restaurant Name,Restaurant ID,Locality,Order Status,Order Total,Copay,Copay Amount,Net Bill Value,Total Container Charge,Total GST,Commission %,GST on commission %,TCS,TDS,GF Platform Fee,GST on GF Platform Fee,Self Delivery Charges,Delivery Discount,Total Payable to Merchant
2025-03-28T08:35:52.383Z,GF1071269724,GRILL FACTORY,GFFBRTGR1698734948,White rose layout,Completed,192.34,,0,110,10,6,8,18%,0,0.12,15.39,2.77,0,0,101.72
2025-03-28T09:07:06.081Z,GF7012145789,GRILL FACTORY,GFFBRTGR1698734948,Vijaynagar Whitefield,Completed,310.3,,0,229,10,11.96,8,18%,0,0.23900000000000002,24.82,4.47,0,0,209.47
2025-03-28T10:07:50.663Z,GF7010584032,GRILL FACTORY,GFFBRTGR1698734948,Chennasandra - 560067,Completed,192.34,,0,110,10,6,8,18%,0,0.12,15.39,2.77,0,0,101.72
2025-03-28T12:49:28.817Z,GF2419177295,GRILL FACTORY,GFFBRTGR1698734948,"Whitefield, bangalore",Completed,246.24,,0,158,20,8.9,8,18%,0,0.178,19.7,3.55,0,0,154.58
2025-03-28T13:39:54.175Z,GF1056826858,GRILL FACTORY,GFFBRTGR1698734948,Behind Srinivas theatre,Completed,259.53999999999996,,0,174,10,9.200000000000001,8,18%,0,0.184,20.76,3.74,0,0,159.32
2025-03-28T13:43:05.857Z,GF1170104283,GRILL FACTORY,GFFBRTGR1698734948,Varthur,Completed,322.8,,0,199,10,10.46,8,18%,0,0.209,25.82,4.65,0,0,178.32
2025-03-28T13:45:07.985Z,GF4806810765,GRILL FACTORY,GFFBRTGR1698734948,Next to rr coliving,Completed,494.73999999999995,,0,398,10,20.4,8,18%,0,0.40800000000000003,39.58,7.12,0,0,360.89
2025-03-28T13:45:17.478Z,GF7193777644,GRILL FACTORY,GFFBRTGR1698734948,Near Nurture International School,Completed,531.74,,0,398,10,20.4,8,18%,0,0.40800000000000003,42.54,7.66,0,0,357.4
2025-03-28T13:48:22.781Z,GF9823815295,GRILL FACTORY,GFFBRTGR1698734948,"Kodigehalli Road, Saketha Nagar, Hoodi",Completed,550.0999999999999,,0,365,30,19.759999999999998,8,18%,0,0.395,44.01,7.92,0,0,342.68
2025-03-28T14:11:17.535Z,GF5842163377,GRILL FACTORY,GFFBRTGR1698734948,"Whitefield, Bangalore - 560066",Completed,185,,0,103,10,5.66,8,18%,0,0.113,14.8,2.66,0,0,95.42
2025-03-28T14:15:52.854Z,GF3573079367,GRILL FACTORY,GFFBRTGR1698734948,Nagondanahalli,Completed,217.54,,0,134,10,7.2,8,18%,0,0.14400000000000002,17.4,3.13,0,0,123.32
2025-03-28T14:29:29.115Z,GF1125516537,GRILL FACTORY,GFFBRTGR1698734948,Near HR colive,Completed,200.74,,0,118,10,6.4,8,18%,0,0.128,16.06,2.89,0,0,108.92
2025-03-28T14:31:14.866Z,GF5769643168,GRILL FACTORY,GFFBRTGR1698734948,Near HR COLIVE,Completed,200.74,,0,118,10,6.4,8,18%,0,0.128,16.06,2.89,0,0,108.92
2025-03-28T14:33:54.155Z,GF6082842119,GRILL FACTORY,GFFBRTGR1698734948,Ambedkar Nagar,Completed,456.23999999999995,,0,358,20,18.9,8,18%,0,0.378,36.5,6.57,0,0,334.55
2025-03-28T14:49:11.723Z,GF9967276579,GRILL FACTORY,GFFBRTGR1698734948,"Gandhipuram, Whitefield",Completed,212.44,,0,142,20,8.1,8,18%,0,0.162,17.0,3.06,0,0,141.78
2025-03-28T15:07:16.756Z,GF1206983364,GRILL FACTORY,GFFBRTGR1698734948,Prasanth layout,Completed,318.34,,0,230,10,12,8,18%,0,0.24,25.47,4.58,0,0,209.71
2025-03-28T15:16:20.150Z,GF3044818822,GRILL FACTORY,GFFBRTGR1698734948,"Thigaralapalya, Mahadevapura Post",Completed,361,,0,223,10,11.66,8,18%,0,0.233,28.88,5.2,0,0,198.69
2025-03-28T15:39:24.993Z,GF7582726100,GRILL FACTORY,GFFBRTGR1698734948,Near HR colive,Completed,200.74,,0,118,10,6.4,8,18%,0,0.128,16.06,2.89,0,0,108.92
2025-03-28T16:27:01.042Z,GF8104477049,GRILL FACTORY,GFFBRTGR1698734948,Fortune PG For Gents,Completed,311,,0,223,10,11.66,8,18%,0,0.233,24.88,4.48,0,0,203.41
2025-03-28T16:28:56.118Z,GF8432429055,GRILL FACTORY,GFFBRTGR1698734948,Immadihalli,Completed,517.8599999999999,,0,405,25,21.52,8,18%,0,0.43,41.43,7.46,0,0,380.68
2025-03-28T16:34:01.684Z,GF2525249903,GRILL FACTORY,GFFBRTGR1698734948,Whitefield road,Completed,283.5,,0,173,10,9.16,8,18%,0,0.183,22.68,4.08,0,0,156.05
2025-03-28T16:40:18.184Z,GF4177649707,GRILL FACTORY,GFFBRTGR1698734948,Whitefield,Completed,463.23999999999995,,0,358,20,18.9,8,18%,0,0.378,37.06,6.67,0,0,333.89
2025-03-28T16:59:26.703Z,GF8906763108,GRILL FACTORY,GFFBRTGR1698734948,Nagodanahalli kanakadasa road 3 floor,Completed,463.23999999999995,,0,358,20,18.9,8,18%,0,0.378,37.06,6.67,0,0,333.89
2025-03-28T17:00:25.148Z,GF1862987686,GRILL FACTORY,GFFBRTGR1698734948,Prashant extension,Completed,235.4,,0,151,10,8.059999999999999,8,18%,0,0.161,18.83,3.39,0,0,138.62
2025-03-28T17:05:13.236Z,GF2632464508,GRILL FACTORY,GFFBRTGR1698734948,"2nd cross Rd, Upkar Layout, Whitefield",Completed,192.34,,0,110,10,6,8,18%,0,0.12,15.39,2.77,0,0,101.72
2025-03-28T17:54:25.185Z,GF4028997292,GRILL FACTORY,GFFBRTGR1698734948,Prasanth layout,Completed,204.34,,0,110,10,6,8,18%,0,0.12,16.35,2.94,0,0,100.59
2025-03-28T18:10:17.960Z,GF4983642686,GRILL FACTORY,GFFBRTGR1698734948,Kateramma temple,Completed,927.14,,0,756,40,39.8,8,18%,0,0.796,74.17,13.35,0,0,707.68
2025-03-28T18:54:27.074Z,GF1680286477,GRILL FACTORY,GFFBRTGR1698734948,Any issues call me this number,Completed,225.74,,0,118,10,6.4,8,18%,0,0.128,18.06,3.25,0,0,106.56
2025-03-28T19:06:58.255Z,GF4887449555,GRILL FACTORY,GFFBRTGR1698734948,Prashanth Layout,Completed,278.9,,0,181,10,9.56,8,18%,0,0.191,22.31,4.02,0,0,164.48
2025-03-28T19:36:25.075Z,GF2221764802,GRILL FACTORY,GFFBRTGR1698734948,"Whitefield, Bengaluru",Completed,297.8,,0,199,10,10.46,8,18%,0,0.209,23.82,4.29,0,0,180.68
2025-03-28T20:00:49.309Z,GF3679870242,GRILL FACTORY,GFFBRTGR1698734948,Prasanth layout Extension,Completed,418.53999999999996,,0,284,40,16.2,8,18%,0,0.324,33.48,6.03,0,0,284.17
2025-03-28T20:14:32.392Z,GF8827479885,GRILL FACTORY,GFFBRTGR1698734948,Marathahalli,Completed,371.8,,0,199,10,10.46,8,18%,0,0.209,29.74,5.35,0,0,173.69
2025-03-28T21:11:16.916Z,GF8434541690,GRILL FACTORY,GFFBRTGR1698734948,Opp.nexus shantiniketan,Completed,250.34,,0,110,10,6,8,18%,0,0.12,20.03,3.6,0,0,96.25
2025-03-29T06:25:29.197Z,GF1063992739,GRILL FACTORY,GFFBRTGR1698734948,Ambekar nagar,Completed,241,,0,158,15,8.66,8,18%,0,0.17300000000000001,19.28,3.47,0,0,150.08
2025-03-29T06:29:04.387Z,GF4843345196,GRILL FACTORY,GFFBRTGR1698734948,Kodigehalli Main Road,Completed,361,,0,223,10,11.66,8,18%,0,0.233,28.88,5.2,0,0,198.69
2025-03-29T06:49:05.328Z,GF4284646260,GRILL FACTORY,GFFBRTGR1698734948,Whitefield,Completed,200.74,,0,118,10,6.4,8,18%,0,0.128,16.06,2.89,0,0,108.92
2025-03-29T08:29:42.360Z,GF2774731641,GRILL FACTORY,GFFBRTGR1698734948,Kadugodi,Completed,311,,0,223,10,11.66,8,18%,0,0.233,24.88,4.48,0,0,203.41
2025-03-29T08:57:28.743Z,GF3816949572,GRILL FACTORY,GFFBRTGR1698734948,Karunariamman temple street,Completed,513.64,,0,406,20,21.299999999999997,8,18%,0,0.426,41.09,7.4,0,0,377.09
2025-03-29T09:29:40.865Z,GF4821724057,GRILL FACTORY,GFFBRTGR1698734948,Vijayanagara,Completed,193.74,,0,118,10,6.4,8,18%,0,0.128,15.5,2.79,0,0,109.58
2025-03-29T10:23:08.568Z,GF5606516939,GRILL FACTORY,GFFBRTGR1698734948,White rose,Completed,332,,0,238,15,12.66,8,18%,0,0.253,26.56,4.78,0,0,221.41
2025-03-29T10:41:25.376Z,GF1079434174,GRILL FACTORY,GFFBRTGR1698734948,Ak gopalan colony,Completed,300.84,,0,210,20,11.499999999999998,8,18%,0,0.23,24.07,4.33,0,0,201.37
2025-03-29T11:05:51.754Z,GF2760276305,GRILL FACTORY,GFFBRTGR1698734948,New temple road,Completed,530.24,,0,398,20,20.9,8,18%,0,0.418,42.42,7.64,0,0,367.53
2025-03-29T11:26:58.099Z,GF8488766060,GRILL FACTORY,GFFBRTGR1698734948,Any issues call me this number,Completed,212.74,,0,118,10,6.4,8,18%,0,0.128,17.02,3.06,0,0,107.79
2025-03-29T11:39:11.751Z,GF2878556267,GRILL FACTORY,GFFBRTGR1698734948,Pattandur Agrahara,Completed,344,,0,238,15,12.66,8,18%,0,0.253,27.52,4.95,0,0,220.27
2025-03-29T11:51:42.019Z,GF1177421287,GRILL FACTORY,GFFBRTGR1698734948,Prasanth layout,Completed,234.34,,0,150,10,8,8,18%,0,0.16,18.75,3.37,0,0,137.72
2025-03-29T13:20:36.987Z,GF1185152419,GRILL FACTORY,GFFBRTGR1698734948,"Bharathi Nagar, KR Puram",Completed,664.26,,0,478,20,24.92,8,18%,0,0.498,53.14,9.57,0,0,434.8
2025-03-29T13:49:02.512Z,GF8280413800,GRILL FACTORY,GFFBRTGR1698734948,Near HDFC ATM,Completed,235.74,,0,158,10,8.4,8,18%,0,0.168,18.86,3.39,0,0,145.58
2025-03-29T14:05:48.174Z,GF1115520399,GRILL FACTORY,GFFBRTGR1698734948,Ambedkar nagar Whitefield,Completed,689.34,,0,590,10,30,8,18%,0,0.6,55.15,9.93,0,0,534.33
2025-03-29T14:14:13.299Z,GF4652166289,GRILL FACTORY,GFFBRTGR1698734948,Basavanna nagar,Completed,242.34,,0,110,10,6,8,18%,0,0.12,19.39,3.49,0,0,97.0
2025-03-29T14:35:12.847Z,GF6664495601,GRILL FACTORY,GFFBRTGR1698734948,Immadihaki,Completed,506.73999999999995,,0,398,10,20.4,8,18%,0,0.40800000000000003,40.54,7.3,0,0,359.76
2025-03-29T15:10:54.223Z,GF4634428150,GRILL FACTORY,GFFBRTGR1698734948,Near HR colive,Completed,236.44,,0,142,20,8.1,8,18%,0,0.162,18.92,3.4,0,0,139.52
2025-03-29T15:18:45.158Z,GF5921596252,GRILL FACTORY,GFFBRTGR1698734948,Channasandra,Completed,575.62,,0,450,35,24.280000000000005,8,18%,0,0.485,46.05,8.29,0,0,430.18
2025-03-29T15:38:01.317Z,GF8229708817,GRILL FACTORY,GFFBRTGR1698734948,Bandapura Road Bidare Agrahara,Completed,360.8,,0,199,10,10.46,8,18%,0,0.209,28.86,5.2,0,0,174.73
2025-03-29T15:46:46.932Z,GF4203944298,GRILL FACTORY,GFFBRTGR1698734948,"Near HR colivng, tea day",Completed,200.74,,0,118,10,6.4,8,18%,0,0.128,16.06,2.89,0,0,108.92
2025-03-29T15:50:02.781Z,GF3436440445,GRILL FACTORY,GFFBRTGR1698734948,Bengaluru,Completed,192.34,,0,110,10,6,8,18%,0,0.12,15.39,2.77,0,0,101.72
2025-03-29T16:24:32.978Z,GF1803076524,GRILL FACTORY,GFFBRTGR1698734948,Whitefield,Completed,236.44,,0,142,20,8.1,8,18%,0,0.162,18.92,3.4,0,0,139.52
2025-03-29T16:26:22.707Z,GF1113827358,GRILL FACTORY,GFFBRTGR1698734948,sjp lauout,Completed,475.53999999999996,,0,354,30,19.2,8,18%,0,0.384,38.04,6.85,0,0,338.73
2025-03-29T16:30:34.952Z,GF1751496203,GRILL FACTORY,GFFBRTGR1698734948,Prashant,Completed,546.2,,0,437,20,22.86,8,18%,0,0.457,43.7,7.87,0,0,404.98
2025-03-29T16:55:40.972Z,GF1218013207,GRILL FACTORY,GFFBRTGR1698734948,Shantiniketan,Completed,242.54,,0,134,10,7.2,8,18%,0,0.14400000000000002,19.4,3.49,0,0,120.96
2025-03-29T17:39:42.793Z,GF4640504365,GRILL FACTORY,GFFBRTGR1698734948,Whitefield,Completed,736.7,,0,597,30,31.36,8,18%,0,0.627,58.94,10.61,0,0,556.83
2025-03-29T17:45:29.020Z,GF4983457597,GRILL FACTORY,GFFBRTGR1698734948,Vydehi,Completed,398.4,,0,271,10,14.059999999999999,8,18%,0,0.281,31.87,5.74,0,0,243.11
2025-03-29T17:56:12.071Z,GF9918370235,GRILL FACTORY,GFFBRTGR1698734948,Springdale layout,Completed,500.73999999999995,,0,398,10,20.4,8,18%,0,0.40800000000000003,40.06,7.21,0,0,360.32
2025-03-29T18:03:40.511Z,GF8053964178,GRILL FACTORY,GFFBRTGR1698734948,Prashanth Layout,Completed,265.26,,0,168,10,8.92,8,18%,0,0.178,21.22,3.82,0,0,152.78
2025-03-29T18:21:35.749Z,GF6538259388,GRILL FACTORY,GFFBRTGR1698734948,Dinne varthur,Completed,436,,0,283,10,14.66,8,18%,0,0.293,34.88,6.28,0,0,251.55
2025-03-29T18:52:32.912Z,GF4400350903,GRILL FACTORY,GFFBRTGR1698734948,Fortune PG For Gents,Completed,323,,0,223,10,11.66,8,18%,0,0.233,25.84,4.65,0,0,202.28
2025-03-29T19:34:31.928Z,GF3186950605,GRILL FACTORY,GFFBRTGR1698734948,"Muneshwara Layout, V S Reddy Colony, Kadugodi",Completed,297.8,,0,199,10,10.46,8,18%,0,0.209,23.82,4.29,0,0,180.68
2025-03-29T20:26:43.590Z,GF1690375387,GRILL FACTORY,GFFBRTGR1698734948,"Kadugodi, subhana extension road ,560067",Completed,343.34,,0,220,20,12,8,18%,0,0.24,27.47,4.94,0,0,207.35
2025-03-30T07:14:24.951Z,GF7356699293,GRILL FACTORY,GFFBRTGR1698734948,"Vijay Nagar, Whitefield",Completed,260.94,,0,182,10,9.6,8,18%,0,0.192,20.88,3.76,0,0,167.18
2025-03-30T08:32:34.988Z,GF8349846943,GRILL FACTORY,GFFBRTGR1698734948,"Whitefield-Hoskote Road, Kannamangala",Completed,369,,0,238,15,12.66,8,18%,0,0.253,29.52,5.31,0,0,217.91
2025-03-30T08:40:34.885Z,GF6879335562,GRILL FACTORY,GFFBRTGR1698734948,Springdsle layout  vijayanagara Whitefield,Completed,235.74,,0,158,10,8.4,8,18%,0,0.168,18.86,3.39,0,0,145.58
2025-03-30T09:08:38.931Z,GF2225849979,GRILL FACTORY,GFFBRTGR1698734948,Ak gopalan colony,Completed,354.4,,0,271,10,14.06,8,18%,0,0.281,28.35,5.1,0,0,247.26
2025-03-30T09:24:12.812Z,GF1035643575,GRILL FACTORY,GFFBRTGR1698734948,Karunariamman temple street,Completed,463.23999999999995,,0,358,20,18.9,8,18%,0,0.378,37.06,6.67,0,0,333.89
2025-03-30T09:27:18.463Z,GF6430635110,GRILL FACTORY,GFFBRTGR1698734948,Spice garden,Completed,275.74,,0,118,10,6.4,8,18%,0,0.128,22.06,3.97,0,0,101.84
2025-03-30T09:41:28.049Z,GF2191118856,GRILL FACTORY,GFFBRTGR1698734948,"Thigaralapalya, Mahadevapura Post",Completed,1069.74,,0,868,40,45.400000000000006,8,18%,0,0.908,85.58,15.4,0,0,806.11
2025-03-30T10:06:46.501Z,GF1049131363,GRILL FACTORY,GFFBRTGR1698734948,Prashant,Completed,517.26,,0,398,20,20.92,8,18%,0,0.418,41.38,7.45,0,0,368.75
2025-03-30T10:16:01.343Z,GF2394358581,GRILL FACTORY,GFFBRTGR1698734948,Channasandra,Completed,236.44,,0,142,20,8.1,8,18%,0,0.162,18.92,3.4,0,0,139.52
2025-03-30T10:42:48.378Z,GF7439186386,GRILL FACTORY,GFFBRTGR1698734948,Krishna kuteer Phase 2 Road,Completed,327.79999999999995,,0,239,10,12.46,8,18%,0,0.249,26.22,4.72,0,0,217.81
2025-03-30T11:07:48.342Z,GF3088730745,GRILL FACTORY,GFFBRTGR1698734948,"G3, EPIP Area, Whitefield, near jain sahs",Completed,279.94,,0,182,10,9.6,8,18%,0,0.192,22.4,4.03,0,0,165.38
2025-03-30T12:54:26.757Z,GF3860716850,GRILL FACTORY,GFFBRTGR1698734948,Near Gowthams pg,Completed,189,,0,103,10,5.66,8,18%,0,0.113,15.12,2.72,0,0,95.05
2025-03-30T13:05:01.990Z,GF1198439781,GRILL FACTORY,GFFBRTGR1698734948,Near Hoodi railway station,Completed,525.24,,0,358,20,18.9,8,18%,0,0.378,42.02,7.56,0,0,328.04
2025-03-30T13:24:09.436Z,GF8019282270,GRILL FACTORY,GFFBRTGR1698734948,Channasandra,Completed,285.8,,0,199,10,10.46,8,18%,0,0.209,22.86,4.12,0,0,181.81
2025-03-30T13:56:17.331Z,GF1641314902,GRILL FACTORY,GFFBRTGR1698734948,Green Earth Atrium,Completed,487.73999999999995,,0,398,10,20.4,8,18%,0,0.40800000000000003,39.02,7.02,0,0,361.55
2025-03-30T14:17:57.089Z,GF3439962549,GRILL FACTORY,GFFBRTGR1698734948,Hopefarm,Completed,267.94,,0,182,10,9.6,8,18%,0,0.192,21.44,3.86,0,0,166.51
2025-03-30T14:29:36.649Z,GF3117121924,GRILL FACTORY,GFFBRTGR1698734948,Near cafe bistro,Completed,285.8,,0,199,10,10.46,8,18%,0,0.209,22.86,4.12,0,0,181.81
2025-03-30T14:43:08.985Z,GF3882073616,GRILL FACTORY,GFFBRTGR1698734948,"Happy Valley, Whitefield, Bengaluru",Completed,192.34,,0,110,10,6,8,18%,0,0.12,15.39,2.77,0,0,101.72
2025-03-30T15:03:16.192Z,GF1199308615,GRILL FACTORY,GFFBRTGR1698734948,Opp Banglore pet. Next to chicken shop line,Completed,304.94,,0,182,10,9.6,8,18%,0,0.192,24.4,4.39,0,0,163.02
2025-03-30T15:49:08.149Z,GF4200878797,GRILL FACTORY,GFFBRTGR1698734948,Whitefield,Completed,285.8,,0,199,10,10.46,8,18%,0,0.209,22.86,4.12,0,0,181.81
2025-03-30T16:01:51.418Z,GF4561584359,GRILL FACTORY,GFFBRTGR1698734948,"Maithri layout, near hopfarm function, 560067",Completed,487.73999999999995,,0,398,10,20.4,8,18%,0,0.40800000000000003,39.02,7.02,0,0,361.55
2025-03-30T17:03:59.762Z,GF2532216538,GRILL FACTORY,GFFBRTGR1698734948,Ambedkar Nagar,Completed,229.44,,0,142,20,8.1,8,18%,0,0.162,18.36,3.3,0,0,140.18
2025-03-30T17:47:07.757Z,GF9988219752,GRILL FACTORY,GFFBRTGR1698734948,Near cafe bristo,Completed,204.34,,0,110,10,6,8,18%,0,0.12,16.35,2.94,0,0,100.59
2025-03-30T18:32:16.864Z,GF3970124870,GRILL FACTORY,GFFBRTGR1698734948,Fortune PG For Gents,Completed,204.34,,0,110,10,6,8,18%,0,0.12,16.35,2.94,0,0,100.59
2025-03-30T18:56:19.268Z,GF5142803028,GRILL FACTORY,GFFBRTGR1698734948,Near Kadugodi tree park metro,Completed,297.8,,0,199,10,10.46,8,18%,0,0.209,23.82,4.29,0,0,180.68
2025-03-30T19:11:49Z,GF1024616326,GRILL FACTORY,GFFBRTGR1698734948,Besides Ells cafe,Completed,297.8,,0,199,10,10.46,8,18%,0,0.209,23.82,4.29,0,0,180.68
2025-03-30T19:22:40.590Z,GF8693892948,GRILL FACTORY,GFFBRTGR1698734948,Vs reddy colony,Completed,197,,0,103,10,5.66,8,18%,0,0.113,15.76,2.84,0,0,94.29
2025-03-30T19:40:43.399Z,GF7995898950,GRILL FACTORY,GFFBRTGR1698734948,Fortune PG For Gents,Completed,323,,0,223,10,11.66,8,18%,0,0.233,25.84,4.65,0,0,202.28
2025-03-24T08:45:47.398Z,GF4444000291,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Prasanth layout,Completed,351.26,,0,268,10,13.919999999999998,8,18%,0,0.278,28.1,5.06,0,0,244.56
2025-03-25T10:38:46.009Z,GF6869380504,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"Belathur, Kadugodi",Completed,288.64,,0,176,30,10.3,8,18%,0,0.20600000000000002,23.09,4.16,0,0,178.55
2025-03-26T14:45:52.139Z,GF2659355090,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Whitefield,Completed,248.34,,0,160,20,9,8,18%,0,0.18,19.87,3.58,0,0,156.38
2025-03-26T15:52:05.298Z,GF2151324579,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Near Hopefarm Signal,Completed,248.34,,0,160,20,9,8,18%,0,0.18,19.87,3.58,0,0,156.38
2025-03-26T15:52:33.539Z,GF8369545064,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"Kundalahalli Main Rd, EPIP Zone",Completed,483.96,,0,302,30,16.62,8,18%,0,0.332,38.72,6.97,0,0,285.98
2025-03-26T16:08:20.102Z,GF1994623240,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Sri Sai Layout,Completed,256.74,,0,178,10,9.4,8,18%,0,0.188,20.54,3.7,0,0,163.58
2025-03-26T19:03:38.873Z,GF1122094850,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,White rose layout,Completed,623.3000000000001,,0,489,30,25.96,8,18%,0,0.519,49.86,8.98,0,0,459.64
2025-03-27T08:33:16.802Z,GF9613063861,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Chai venue,Completed,258.5,,0,163,20,9.16,8,18%,0,0.183,20.68,3.72,0,0,158.41
2025-03-27T09:34:43.917Z,GF5170629555,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Whitefield,Completed,255.34,,0,160,20,9,8,18%,0,0.18,20.43,3.68,0,0,155.72
2025-03-27T13:50:14.553Z,GF6619769694,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"Prashant extension, Whitefield",Completed,302.6,,0,205,20,11.26,8,18%,0,0.225,24.21,4.36,0,0,196.21
2025-03-28T08:44:33.091Z,GF6912230783,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Hoodi,Completed,296.96000000000004,,0,155,17,8.62,8,18%,0,0.17200000000000001,23.76,4.28,0,0,143.79
2025-03-28T10:44:15.056Z,GF2662996175,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"Sri Nivasa Reddy Layout,AECS Layout,",Completed,380.14,,0,176,40,10.8,8,18%,0,0.216,30.41,5.47,0,0,179.9
2025-03-28T15:15:54.384Z,GF1163115915,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Hope Farm,Completed,244.86,,0,155,15,8.52,8,18%,0,0.17,19.59,3.53,0,0,146.72
2025-03-28T17:52:57.182Z,GF4814841203,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Mvj college,Completed,331.7,,0,227,20,12.36,8,18%,0,0.247,26.54,4.78,0,0,215.44
2025-03-28T20:50:22.449Z,GF3648848376,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"BEML layout, Brookfield",Completed,338.74,,0,178,10,9.4,8,18%,0,0.188,27.1,4.88,0,0,155.83
2025-03-29T09:19:11.762Z,GF1064428813,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Hoodi,Completed,513.24,,0,358,20,18.9,8,18%,0,0.378,41.06,7.39,0,0,329.17
2025-03-29T16:49:12.611Z,GF3830841863,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Krishnarajapuram,Completed,344,,0,178,15,9.66,8,18%,0,0.193,27.52,4.95,0,0,160.33
2025-03-30T06:51:25.887Z,GF2660535390,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,"Whitefield, Bengaluru, Karnataka 560066",Completed,270.03999999999996,,0,174,20,9.700000000000001,8,18%,0,0.194,21.6,3.89,0,0,168.31
2025-03-30T07:50:08.841Z,GF1957650299,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Vs reddy colony,Completed,368.73999999999995,,0,268,20,14.4,8,18%,0,0.28800000000000003,29.5,5.31,0,0,252.9
2025-03-30T10:56:36.780Z,GF8669158879,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Whitefield,Completed,280.34000000000003,,0,160,20,9,8,18%,0,0.18,22.43,4.04,0,0,153.36
2025-03-30T14:10:26.683Z,GF2872872549,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Maitri layout,Completed,293.14,,0,176,40,10.8,8,18%,0,0.216,23.45,4.22,0,0,188.11
2025-03-30T16:46:15.494Z,GF1062146382,Roj Ka Khana - Daily Meals,GFFBRTRO1698734875,Maithri Layout,Completed,251.52,,0,163,20,9.18,8,18%,0,0.183,20.12,3.62,0,0,159.07
2025-03-24T11:48:53.350Z,GF2916322870,URUVALU BIRYANI,GFFBRTUR1698734906,"Prashant layout, Prashant extension",Completed,205.3,,0,129,10,6.96,8,18%,0,0.139,16.42,2.96,0,0,119.48
2025-03-24T13:34:15.832Z,GF8859183317,URUVALU BIRYANI,GFFBRTUR1698734906,Near sna cafe,Completed,171.7,,0,97,10,5.36,8,18%,0,0.107,13.74,2.47,0,0,90.68
2025-03-24T14:08:00.835Z,GF3352647108,URUVALU BIRYANI,GFFBRTUR1698734906,Phase 2 pavani sarovar,Completed,270.20000000000005,,0,162,15,8.86,8,18%,0,0.177,21.62,3.89,0,0,151.32
2025-03-24T14:44:52.298Z,GF8680367359,URUVALU BIRYANI,GFFBRTUR1698734906,Ecc road,Completed,474.09999999999997,,0,375,20,19.759999999999998,8,18%,0,0.395,37.93,6.83,0,0,349.85
2025-03-24T14:53:48.420Z,GF6085842642,URUVALU BIRYANI,GFFBRTUR1698734906,Opposite to polytechnic college,Completed,215.8,,0,129,20,7.46,8,18%,0,0.149,17.26,3.11,0,0,128.48
2025-03-24T15:35:50.769Z,GF6115805667,URUVALU BIRYANI,GFFBRTUR1698734906,Belathur,Completed,198.79999999999998,,0,99,10,5.46,8,18%,0,0.109,15.9,2.86,0,0,90.12
2025-03-24T15:39:04.882Z,GF5522728049,URUVALU BIRYANI,GFFBRTUR1698734906,White rose layout,Completed,262.02,,0,168,25,9.68,8,18%,0,0.193,20.96,3.77,0,0,168.07
2025-03-24T15:55:44.878Z,GF7822660356,URUVALU BIRYANI,GFFBRTUR1698734906,Anugraha township,Completed,415.29999999999995,,0,259,20,13.96,8,18%,0,0.279,33.22,5.98,0,0,239.52
2025-03-24T16:13:12.937Z,GF1094265004,URUVALU BIRYANI,GFFBRTUR1698734906,"Nagonadahalli road,Channasandra",Completed,420.53999999999996,,0,324,20,17.2,8,18%,0,0.34400000000000003,33.64,6.06,0,0,303.96
2025-03-24T16:30:06.079Z,GF6228224814,URUVALU BIRYANI,GFFBRTUR1698734906,Building 3rd floor channasandra,Completed,280.9,,0,201,10,10.56,8,18%,0,0.211,22.47,4.04,0,0,184.27
2025-03-24T16:56:25.899Z,GF5032457019,URUVALU BIRYANI,GFFBRTUR1698734906,VV Master compound,Completed,349.53999999999996,,0,254,10,13.2,8,18%,0,0.264,27.96,5.03,0,0,230.74
2025-03-24T17:28:08.448Z,GF4292693522,URUVALU BIRYANI,GFFBRTUR1698734906,"Whitefield, Bengaluru",Completed,273.53999999999996,,0,194,10,10.2,8,18%,0,0.20400000000000001,21.88,3.94,0,0,177.97
2025-03-24T19:13:08.944Z,GF7964735263,URUVALU BIRYANI,GFFBRTUR1698734906,"Belathur road, Whitefield",Completed,283.20000000000005,,0,162,15,8.86,8,18%,0,0.177,22.66,4.08,0,0,150.09
